NPI,TIN,TYPE,NEGOTIATION_ARRANGEMENT,BILLING_CODE_TYPE,BILLING_CODE,NEGOTIATED_TYPE,NEGOTIATED_RATE,BILLING_CLASS
1720038086,204682425,ein,ffs,CPT,99213,negotiated,47.04,professional
1912965864,263428410,ein,ffs,CPT,99213,negotiated,86.11,professional
1295776458,263428410,ein,ffs,CPT,99213,negotiated,86.11,professional
1669427332,263428410,ein,ffs,CPT,99213,negotiated,86.11,professional
1235139411,263428410,ein,ffs,CPT,99213,negotiated,86.11,professional
1154544005,472381687,ein,ffs,CPT,99213,negotiated,94.41,professional
1669864492,431926490,ein,ffs,CPT,99213,negotiated,89.71,professional
1154393338,453549573,ein,ffs,CPT,99213,negotiated,63.22,professional
1417042227,575782502,npi,ffs,CPT,99213,negotiated,46.72,professional
1730199159,425159089,npi,ffs,CPT,99213,negotiated,15.0,professional
1407989353,452290418,npi,ffs,CPT,99213,negotiated,77.27,professional
1669479002,534989649,npi,ffs,CPT,99213,negotiated,86.01,professional
1871547471,160445675,npi,ffs,CPT,99213,negotiated,86.11,professional
1417928748,404685828,npi,ffs,CPT,99213,negotiated,158.15,professional
1275799967,241536004,npi,ffs,CPT,99213,negotiated,45.6,professional
1659595882,76469818,npi,ffs,CPT,99213,negotiated,42.05,professional
1417030503,69382651,npi,ffs,CPT,99213,negotiated,41.69,professional
1437185600,147588446,npi,ffs,CPT,99213,negotiated,71.54,professional
1093927501,353480419,npi,ffs,CPT,99213,negotiated,53.19,professional
1720190093,611304860,ein,ffs,CPT,99213,negotiated,50.4,professional
1699435081,872888744,ein,ffs,CPT,99213,negotiated,37.11,professional
1629455852,311702392,ein,ffs,CPT,99213,negotiated,114.54,professional
1023070745,342005335,ein,ffs,CPT,99213,negotiated,57.0,professional
1467534776,481181305,ein,ffs,CPT,99213,negotiated,40.37,professional
1194049676,363149833,ein,ffs,CPT,99213,negotiated,158.92,professional
1386628261,351712001,ein,ffs,CPT,99213,negotiated,90.55,professional
1790880177,340505560,ein,ffs,CPT,99213,negotiated,39.0,professional
1760454151,340505560,ein,ffs,CPT,99213,negotiated,39.0,professional
1518211812,310808347,ein,ffs,CPT,99213,negotiated,70.86,professional
1356327860,203152777,ein,ffs,CPT,99213,negotiated,391.89,professional
1629053152,410743546,ein,ffs,CPT,99213,negotiated,33.71,professional
1821109463,461832377,ein,ffs,CPT,99213,negotiated,197.92,professional
1225190507,582082502,ein,ffs,CPT,99213,negotiated,130.11,professional
1871980383,474889992,ein,ffs,CPT,99213,negotiated,183.56,professional
1346419462,473595202,ein,ffs,CPT,99213,negotiated,65.65,professional
1669513263,363479824,ein,ffs,CPT,99213,negotiated,132.85,professional
1760486245,363479824,ein,ffs,CPT,99213,negotiated,132.85,professional
1114983798,363479824,ein,ffs,CPT,99213,negotiated,132.85,professional
1790714285,363479824,ein,ffs,CPT,99213,negotiated,132.85,professional
1215098454,264566450,ein,ffs,CPT,99213,negotiated,54.78,professional
1801099890,581776892,ein,ffs,CPT,99213,negotiated,137.75,professional
1730116658,274611714,ein,ffs,CPT,99213,negotiated,101.0,professional
1275540320,274611714,ein,ffs,CPT,99213,negotiated,101.0,professional
1992791701,371317821,ein,ffs,CPT,99213,negotiated,46.0,professional
1972555852,371317821,ein,ffs,CPT,99213,negotiated,46.0,professional
1235176819,43127730,ein,ffs,CPT,99213,negotiated,81.13,professional
1730506072,232856880,ein,ffs,CPT,99213,negotiated,92.65,professional
1992732580,10211501,ein,ffs,CPT,99213,negotiated,68.29,professional
1255369435,581311015,ein,ffs,CPT,99213,negotiated,86.4,professional
1215990098,581311015,ein,ffs,CPT,99213,negotiated,86.4,professional
1326250036,581311015,ein,ffs,CPT,99213,negotiated,86.4,professional
1548298839,581311015,ein,ffs,CPT,99213,negotiated,86.4,professional
1497782817,581311015,ein,ffs,CPT,99213,negotiated,86.4,professional
1699727909,261296625,ein,ffs,CPT,99213,negotiated,108.35,professional
1821488099,362222696,ein,ffs,CPT,99213,negotiated,56.32,professional
1811104961,362222696,ein,ffs,CPT,99213,negotiated,56.32,professional
1235118282,581520845,ein,ffs,CPT,99213,negotiated,137.45,professional
1588643548,581520845,ein,ffs,CPT,99213,negotiated,137.45,professional
1568441525,581520845,ein,ffs,CPT,99213,negotiated,137.45,professional
1093794059,581520845,ein,ffs,CPT,99213,negotiated,137.45,professional
1386968360,581520845,ein,ffs,CPT,99213,negotiated,137.45,professional
1285613232,581520845,ein,ffs,CPT,99213,negotiated,137.45,professional
1255323259,391151393,ein,ffs,CPT,99213,negotiated,248.96,professional
1811102080,351487709,ein,ffs,CPT,99213,negotiated,85.74,professional
1902347545,270851352,ein,ffs,CPT,99213,negotiated,59.05,professional
1962833525,10758652,ein,ffs,CPT,99213,negotiated,65.34,professional
1205057577,471345819,ein,ffs,CPT,99213,negotiated,69.42,professional
1659879310,362670036,ein,ffs,CPT,99213,negotiated,136.47,professional
1467486514,260294155,ein,ffs,CPT,99213,negotiated,87.09,professional
1619409232,411404075,ein,ffs,CPT,99213,negotiated,149.3,professional
1538121298,431982139,ein,ffs,CPT,99213,negotiated,101.61,professional
1225394596,454098769,ein,ffs,CPT,99213,negotiated,44.29,professional
1558513564,364739056,ein,ffs,CPT,99213,negotiated,66.77,professional
1568897668,582207881,ein,ffs,CPT,99213,negotiated,210.75,professional
1275583437,582207881,ein,ffs,CPT,99213,negotiated,210.75,professional
1952350332,582207881,ein,ffs,CPT,99213,negotiated,210.75,professional
1295785814,582207881,ein,ffs,CPT,99213,negotiated,210.75,professional
1548210859,582207881,ein,ffs,CPT,99213,negotiated,210.75,professional
1316026099,330716833,ein,ffs,CPT,99213,negotiated,43.0,professional
1285624783,205226215,ein,ffs,CPT,99213,negotiated,65.65,professional
1518937291,204059419,ein,ffs,CPT,99213,negotiated,68.61,professional
1962501932,204059419,ein,ffs,CPT,99213,negotiated,68.61,professional
1447234281,204059419,ein,ffs,CPT,99213,negotiated,68.61,professional
1699745836,204059419,ein,ffs,CPT,99213,negotiated,68.61,professional
1124199682,204059419,ein,ffs,CPT,99213,negotiated,68.61,professional
1245206218,202850195,ein,ffs,CPT,99213,negotiated,53.83,professional
1295963080,465542454,ein,ffs,CPT,99213,negotiated,54.74,professional
1396972535,474154958,ein,ffs,CPT,99213,negotiated,92.65,professional
1629043450,61833974,ein,ffs,CPT,99213,negotiated,52.0,professional
1124127139,208488778,ein,ffs,CPT,99213,negotiated,198.82,professional
1699193151,841336364,ein,ffs,CPT,99213,negotiated,70.01,professional
1467475616,841336364,ein,ffs,CPT,99213,negotiated,70.01,professional
1306886031,201968816,ein,ffs,CPT,99213,negotiated,43.06,professional
1215073028,461493472,ein,ffs,CPT,99213,negotiated,181.69,professional
1528042660,263428410,ein,ffs,CPT,99213,negotiated,93.49,professional
1740255181,860934279,ein,ffs,CPT,99213,negotiated,94.79,professional
1942528252,273622678,ein,ffs,CPT,99213,negotiated,130.97,professional
1205028412,821058130,ein,ffs,CPT,99213,negotiated,68.64,professional
1407252315,821058130,ein,ffs,CPT,99213,negotiated,68.64,professional
1679567069,200860864,ein,ffs,CPT,99213,negotiated,108.46,professional
1326080144,237087041,ein,ffs,CPT,99213,negotiated,116.59,professional
1336127968,42774441,ein,ffs,CPT,99213,negotiated,52.79,professional
1891010385,453531249,ein,ffs,CPT,99213,negotiated,64.8,professional
1831189588,260269112,ein,ffs,CPT,99213,negotiated,97.48,professional
1578732095,260269112,ein,ffs,CPT,99213,negotiated,97.48,professional
1619987484,260269112,ein,ffs,CPT,99213,negotiated,97.48,professional
1841354586,742766301,ein,ffs,CPT,99213,negotiated,53.86,professional
1235135914,203753557,ein,ffs,CPT,99213,negotiated,177.26,professional
1013254911,843348064,ein,ffs,CPT,99213,negotiated,72.93,professional
1811946593,581590562,ein,ffs,CPT,99213,negotiated,92.69,professional
1073545380,232709946,ein,ffs,CPT,99213,negotiated,43.06,professional
1053920587,850244588,ein,ffs,CPT,99213,negotiated,36.63,professional
1659798775,850244588,ein,ffs,CPT,99213,negotiated,36.63,professional
1760615710,453846410,ein,ffs,CPT,99213,negotiated,134.78,professional
1982999207,463676110,ein,ffs,CPT,99213,negotiated,113.87,professional
1609886613,270623675,ein,ffs,CPT,99213,negotiated,51.07,professional
1124566179,205653775,ein,ffs,CPT,99213,negotiated,65.87,professional
1477066850,591519622,ein,ffs,CPT,99213,negotiated,78.95,professional
1609382274,591519622,ein,ffs,CPT,99213,negotiated,78.95,professional
1548417132,591519622,ein,ffs,CPT,99213,negotiated,78.95,professional
1740250414,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1033139050,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1740273093,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1881057297,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1407000821,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1245202035,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1023097227,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1336567007,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1083605554,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1104806108,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1770800377,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1972588416,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1326468604,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1467773200,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1245495787,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1346220258,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1720206550,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1184974313,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1609882034,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1184158628,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1174725345,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1629459136,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1194983122,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1730365784,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1356326557,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1821447434,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1518127232,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1730644980,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1023012010,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1972569119,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1679557805,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1003896952,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1053391490,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1144200148,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1679006845,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1205822533,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1497118285,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1174609390,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1083694905,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1396988754,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1750390936,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1013997444,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1770685547,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1811988017,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1114938172,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1497045553,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1801216080,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1467437913,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1306379813,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1871548529,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1124349964,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1457748451,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1578543948,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1558344507,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1609846369,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1306231535,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1669578282,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1912235888,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1457323487,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1699055236,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1124098140,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1306816467,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1205816212,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1235251554,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1265606644,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1902898232,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1093927097,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1518462654,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1619947769,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1144375106,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1659351906,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1245452598,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1447437082,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1144258831,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1215389192,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1699754887,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1689671364,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1588619795,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1154881118,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1457369258,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1215010384,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1427379726,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1811989411,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1669766069,582117020,ein,ffs,CPT,99213,negotiated,77.81,professional
1417329905,274524353,ein,ffs,CPT,99213,negotiated,196.42,professional
1093761454,680304987,ein,ffs,CPT,99213,negotiated,152.04,professional
1902980295,561158074,ein,ffs,CPT,99213,negotiated,52.0,professional
1679657076,561158074,ein,ffs,CPT,99213,negotiated,52.0,professional
1992722581,383421417,ein,ffs,CPT,99213,negotiated,77.72,professional
1982814224,202265068,ein,ffs,CPT,99213,negotiated,75.52,professional
1821096041,620637925,ein,ffs,CPT,99213,negotiated,115.55,professional
1316995160,421701350,ein,ffs,CPT,99213,negotiated,53.65,professional
1720500200,103564529,npi,ffs,CPT,99213,negotiated,79.79,professional
1013985654,186763481,npi,ffs,CPT,99213,negotiated,77.2,professional
1093720492,434841236,npi,ffs,CPT,99213,negotiated,40.34,professional
1649470931,330942165,npi,ffs,CPT,99213,negotiated,79.11,professional
1245221530,273502737,npi,ffs,CPT,99213,negotiated,52.0,professional
1326119637,52860861,npi,ffs,CPT,99213,negotiated,63.22,professional
1396770905,391909993,ein,ffs,CPT,99213,negotiated,52.25,professional
1558359109,391909993,ein,ffs,CPT,99213,negotiated,52.25,professional
1114934643,200408310,ein,ffs,CPT,99213,negotiated,75.0,professional
1598765950,261521939,ein,ffs,CPT,99213,negotiated,78.0,professional
1710097795,363762672,ein,ffs,CPT,99213,negotiated,126.72,professional
1922277292,363762672,ein,ffs,CPT,99213,negotiated,126.72,professional
1467794859,363762672,ein,ffs,CPT,99213,negotiated,126.72,professional
1255892741,363762672,ein,ffs,CPT,99213,negotiated,126.72,professional
1184810061,201827380,ein,ffs,CPT,99213,negotiated,71.7,professional
1609861392,201827380,ein,ffs,CPT,99213,negotiated,71.7,professional
1083685655,201827380,ein,ffs,CPT,99213,negotiated,71.7,professional
1902947732,201827380,ein,ffs,CPT,99213,negotiated,71.7,professional
1821040908,841504234,ein,ffs,CPT,99213,negotiated,39.4,professional
1437362241,200232084,ein,ffs,CPT,99213,negotiated,85.84,professional
1053444679,742690907,ein,ffs,CPT,99213,negotiated,60.23,professional
1184150138,742690907,ein,ffs,CPT,99213,negotiated,60.23,professional
1699217877,742690907,ein,ffs,CPT,99213,negotiated,60.23,professional
1669474623,742690907,ein,ffs,CPT,99213,negotiated,60.23,professional
1699744136,411656670,ein,ffs,CPT,99213,negotiated,138.24,professional
1427335546,272521599,ein,ffs,CPT,99213,negotiated,45.28,professional
1972552545,232793646,ein,ffs,CPT,99213,negotiated,77.88,professional
1003850413,20315693,ein,ffs,CPT,99213,negotiated,71.21,professional
1508837634,311164903,ein,ffs,CPT,99213,negotiated,84.63,professional
1356317929,203388211,ein,ffs,CPT,99213,negotiated,53.86,professional
1356347371,462602656,ein,ffs,CPT,99213,negotiated,93.5,professional
1417941857,741617959,ein,ffs,CPT,99213,negotiated,69.86,professional
1114020567,311575051,ein,ffs,CPT,99213,negotiated,90.13,professional
1609979558,320261234,ein,ffs,CPT,99213,negotiated,151.44,professional
1962498089,310792972,ein,ffs,CPT,99213,negotiated,53.15,professional
1891902946,391284445,ein,ffs,CPT,99213,negotiated,123.98,professional
1144487281,462628841,ein,ffs,CPT,99213,negotiated,33.81,professional
1285692905,752668014,ein,ffs,CPT,99213,negotiated,79.78,professional
1790708279,581928247,ein,ffs,CPT,99213,negotiated,109.46,professional
1952371379,581928247,ein,ffs,CPT,99213,negotiated,109.46,professional
1477534550,202378607,ein,ffs,CPT,99213,negotiated,53.86,professional
